rule_idx,rule_name,rule_type,complexity,n_folds_successful,accuracy_mean,precision_mean,recall_mean,f1_mean,accuracy_std,precision_std,recall_std,f1_std,feature,feature1,feature2,thresholds_fold_0,thresholds_fold_1,thresholds_fold_2,thresholds_fold_3,thresholds_fold_4,thresholds_fold_5,thresholds_mean
762,(anom_swh_max_abs_change_5_swan > t1) OR (swh_max_rel_change_7_swan > t2),or,2,6,0.7159817351598173,0.47042863495865467,0.7139064784667193,0.5578138330123411,0.07244605590967582,0.07125970339891419,0.08852395204205059,0.03471508981602005,anom_swh_max_abs_change_5_swan + swh_max_rel_change_7_swan,anom_swh_max_abs_change_5_swan,swh_max_rel_change_7_swan,anom_swh_max_abs_change_5:0.1266 | swh_max_rel_change_7:44.1013,anom_swh_max_abs_change_5:0.3339 | swh_max_rel_change_7:17.3027,anom_swh_max_abs_change_5:0.3214 | swh_max_rel_change_7:33.1033,anom_swh_max_abs_change_5:0.5067 | swh_max_rel_change_7:0.7692,anom_swh_max_abs_change_5:0.3237 | swh_max_rel_change_7:0.6672,anom_swh_max_abs_change_5:0.5038 | swh_max_rel_change_7:44.6565,anom_swh_max_abs_change_5:0.3527 | swh_max_rel_change_7:23.4334
1051,(anom_swh_max_swan > t1) OR (swh_max_ma_14_swan > t2),or,2,6,0.7447488584474886,0.49340530318452464,0.659990156336483,0.5577183576430921,0.05005574341015669,0.04173842324174966,0.114058007626369,0.047700954915900755,anom_swh_max_swan + swh_max_ma_14_swan,anom_swh_max_swan,swh_max_ma_14_swan,anom_swh_max:0.3356 | swh_max_ma_14:2.2239,anom_swh_max:0.5471 | swh_max_ma_14:2.1604,anom_swh_max:0.3278 | swh_max_ma_14:2.2138,anom_swh_max:0.3311 | swh_max_ma_14:2.2807,anom_swh_max:0.1242 | swh_max_ma_14:2.2249,anom_swh_max:0.5437 | swh_max_ma_14:2.1302,anom_swh_max:0.3682 | swh_max_ma_14:2.2056
1109,(anom_swh_max_trend_5_swan > t1) OR (swh_max_abs_change_5_swan > t2),or,2,6,0.7643835616438356,0.5211815331132721,0.6029059596102848,0.557514522738185,0.04124781658679898,0.06469649031226923,0.030267503079465383,0.04443046601233486,anom_swh_max_trend_5_swan + swh_max_abs_change_5_swan,anom_swh_max_trend_5_swan,swh_max_abs_change_5_swan,anom_swh_max_trend_5:0.1043 | swh_max_abs_change_5:0.3687,anom_swh_max_trend_5:0.0675 | swh_max_abs_change_5:0.5227,anom_swh_max_trend_5:0.103 | swh_max_abs_change_5:0.5125,anom_swh_max_trend_5:0.1043 | swh_max_abs_change_5:0.2825,anom_swh_max_trend_5:0.065 | swh_max_abs_change_5:0.6745,anom_swh_max_trend_5:0.1695 | swh_max_abs_change_5:0.4345,anom_swh_max_trend_5:0.1023 | swh_max_abs_change_5:0.4659
1185,(swh_max_abs_change_5_swan > t1) OR (swh_max_rel_change_7_swan > t2),or,2,6,0.730593607305936,0.4842494259543643,0.6855722160832691,0.557464447440002,0.060989252445895904,0.08119697961377843,0.08679794631506026,0.037904408474350136,swh_max_abs_change_5_swan + swh_max_rel_change_7_swan,swh_max_abs_change_5_swan,swh_max_rel_change_7_swan,swh_max_abs_change_5:0.3687 | swh_max_rel_change_7:8.0844,swh_max_abs_change_5:0.5227 | swh_max_rel_change_7:17.3027,swh_max_abs_change_5:0.5125 | swh_max_rel_change_7:33.1033,swh_max_abs_change_5:0.5415 | swh_max_rel_change_7:0.7692,swh_max_abs_change_5:0.139 | swh_max_rel_change_7:34.1132,swh_max_abs_change_5:0.4345 | swh_max_rel_change_7:44.6565,swh_max_abs_change_5:0.4198 | swh_max_rel_change_7:23.0049
1069,(anom_swh_max_trend_14_swan > t1) OR (swh_max_abs_change_3_swan > t2),or,2,6,0.7383561643835616,0.4847752827548207,0.6719876690756313,0.5573431057956718,0.051053822338586914,0.09894506069563985,0.07603175546566981,0.07137167136737609,anom_swh_max_trend_14_swan + swh_max_abs_change_3_swan,anom_swh_max_trend_14_swan,swh_max_abs_change_3_swan,anom_swh_max_trend_14:0.0438 | swh_max_abs_change_3:0.25,anom_swh_max_trend_14:0.0204 | swh_max_abs_change_3:0.3945,anom_swh_max_trend_14:0.0487 | swh_max_abs_change_3:0.3975,anom_swh_max_trend_14:0.0496 | swh_max_abs_change_3:0.4,anom_swh_max_trend_14:0.0515 | swh_max_abs_change_3:0.1125,anom_swh_max_trend_14:0.0516 | swh_max_abs_change_3:0.4225,anom_swh_max_trend_14:0.0443 | swh_max_abs_change_3:0.3295
428,(anom_swh_max_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,2,6,0.7675799086757991,0.5329783501444567,0.5933386253078504,0.557247882283087,0.05079998460034634,0.07759260169450227,0.07276458683952403,0.0526763034293343,anom_swh_max_swan + swh_max_rel_change_5_swan,anom_swh_max_swan,swh_max_rel_change_5_swan,anom_swh_max:0.1343 | swh_max_rel_change_5:2.0987,anom_swh_max:0.2055 | swh_max_rel_change_5:1.1006,anom_swh_max:0.3278 | swh_max_rel_change_5:7.8794,anom_swh_max:0.2229 | swh_max_rel_change_5:0.9124,anom_swh_max:0.1242 | swh_max_rel_change_5:0.9078,anom_swh_max:0.1106 | swh_max_rel_change_5:25.9436,anom_swh_max:0.1875 | swh_max_rel_change_5:6.4738
1194,(swh_max_abs_change_7_swan > t1) OR (swh_max_ma_5_swan > t2),or,2,6,0.717351598173516,0.4841977072144778,0.7018364563205282,0.5570270541961196,0.08916277834676142,0.07067382259270465,0.13929714222064082,0.01048156905441985,swh_max_abs_change_7_swan + swh_max_ma_5_swan,swh_max_abs_change_7_swan,swh_max_ma_5_swan,swh_max_abs_change_7:0.6157 | swh_max_ma_5:2.3533,swh_max_abs_change_7:0.151 | swh_max_ma_5:2.3872,swh_max_abs_change_7:0.723 | swh_max_ma_5:1.8885,swh_max_abs_change_7:0.3587 | swh_max_ma_5:1.8972,swh_max_abs_change_7:0.1425 | swh_max_ma_5:2.403,swh_max_abs_change_7:0.5825 | swh_max_ma_5:2.2987,swh_max_abs_change_7:0.4289 | swh_max_ma_5:2.2047
573,(swh_max_abs_change_7_swan > t1) AND (swh_max_trend_5_swan > t2),and,2,6,0.765296803652968,0.5211013640370514,0.6057415592678167,0.5568688178469823,0.035919562446204804,0.04836858277977417,0.07999381960210544,0.04866034062215107,swh_max_abs_change_7_swan + swh_max_trend_5_swan,swh_max_abs_change_7_swan,swh_max_trend_5_swan,swh_max_abs_change_7:0.1645 | swh_max_trend_5:-0.008,swh_max_abs_change_7:0.0225 | swh_max_trend_5:0.0373,swh_max_abs_change_7:0.265 | swh_max_trend_5:-0.001,swh_max_abs_change_7:0.0125 | swh_max_trend_5:0.0019,swh_max_abs_change_7:0.0125 | swh_max_trend_5:0.0012,swh_max_abs_change_7:0.285 | swh_max_trend_5:0.0009,swh_max_abs_change_7:0.127 | swh_max_trend_5:0.0054
843,(anom_swh_max_ma_2_swan > t1) OR (swh_max_abs_change_14_swan > t2),or,2,6,0.7356164383561644,0.4783696109376648,0.6771097981302128,0.5568067979049928,0.050437505418455014,0.058466655081184295,0.06792971094759007,0.044683855606774694,anom_swh_max_ma_2_swan + swh_max_abs_change_14_swan,anom_swh_max_ma_2_swan,swh_max_abs_change_14_swan,anom_swh_max_ma_2:0.2324 | swh_max_abs_change_14:0.7145,anom_swh_max_ma_2:0.622 | swh_max_abs_change_14:0.0237,anom_swh_max_ma_2:0.3068 | swh_max_abs_change_14:0.677,anom_swh_max_ma_2:0.2222 | swh_max_abs_change_14:0.5724,anom_swh_max_ma_2:0.4473 | swh_max_abs_change_14:0.4815,anom_swh_max_ma_2:0.5119 | swh_max_abs_change_14:0.3719,anom_swh_max_ma_2:0.3904 | swh_max_abs_change_14:0.4735
1244,(swh_max_ma_5_swan > t1) OR (swh_max_rel_change_5_swan > t2),or,2,6,0.7059360730593607,0.451900918706599,0.7442989898303484,0.5568022245554572,0.06639087257963776,0.04647920465079321,0.09394754516237612,0.02406903465718823,swh_max_ma_5_swan + swh_max_rel_change_5_swan,swh_max_ma_5_swan,swh_max_rel_change_5_swan,swh_max_ma_5:2.125 | swh_max_rel_change_5:25.5283,swh_max_ma_5:2.0809 | swh_max_rel_change_5:33.0446,swh_max_ma_5:2.3955 | swh_max_rel_change_5:19.6051,swh_max_ma_5:1.8972 | swh_max_rel_change_5:32.6353,swh_max_ma_5:2.403 | swh_max_rel_change_5:0.9078,swh_max_ma_5:2.2987 | swh_max_rel_change_5:25.9436,swh_max_ma_5:2.2 | swh_max_rel_change_5:22.9441
1235,(swh_max_ma_3_swan > t1) OR (swh_max_rel_change_7_swan > t2),or,2,6,0.7356164383561644,0.4947929247787832,0.6629486688320428,0.5564739689656927,0.0727748455494246,0.05428073929755456,0.11198401970644421,0.020012021653963513,swh_max_ma_3_swan + swh_max_rel_change_7_swan,swh_max_ma_3_swan,swh_max_rel_change_7_swan,swh_max_ma_3:2.2863 | swh_max_rel_change_7:44.1013,swh_max_ma_3:2.24 | swh_max_rel_change_7:17.3027,swh_max_ma_3:2.0982 | swh_max_rel_change_7:41.6098,swh_max_ma_3:1.8675 | swh_max_rel_change_7:43.1253,swh_max_ma_3:2.4653 | swh_max_rel_change_7:7.7805,swh_max_ma_3:2.2588 | swh_max_rel_change_7:44.6565,swh_max_ma_3:2.2027 | swh_max_rel_change_7:33.096
780,(anom_swh_max_abs_change_7_swan > t1) OR (anom_swh_max_trend_5_swan > t2),or,2,6,0.7493150684931505,0.511875232445463,0.6286543373837293,0.5563251449299215,0.0728092178954428,0.08578962962750615,0.06992219706175778,0.04181032349650454,anom_swh_max_abs_change_7_swan + anom_swh_max_trend_5_swan,anom_swh_max_abs_change_7_swan,anom_swh_max_trend_5_swan,anom_swh_max_abs_change_7:0.4408 | anom_swh_max_trend_5:0.1043,anom_swh_max_abs_change_7:0.0402 | anom_swh_max_trend_5:0.0675,anom_swh_max_abs_change_7:0.67 | anom_swh_max_trend_5:0.103,anom_swh_max_abs_change_7:0.5331 | anom_swh_max_trend_5:0.1043,anom_swh_max_abs_change_7:0.6564 | anom_swh_max_trend_5:0.065,anom_swh_max_abs_change_7:0.5361 | anom_swh_max_trend_5:0.1355,anom_swh_max_abs_change_7:0.4794 | anom_swh_max_trend_5:0.0966
784,(anom_swh_max_abs_change_7_swan > t1) OR (swh_max_abs_change_5_swan > t2),or,2,6,0.7420091324200913,0.49098281155350126,0.6501711454761169,0.5562833538819946,0.060840358113440254,0.056748420523950155,0.0488478415625915,0.03596989771874138,anom_swh_max_abs_change_7_swan + swh_max_abs_change_5_swan,anom_swh_max_abs_change_7_swan,swh_max_abs_change_5_swan,anom_swh_max_abs_change_7:0.4408 | swh_max_abs_change_5:0.3687,anom_swh_max_abs_change_7:0.0402 | swh_max_abs_change_5:0.5227,anom_swh_max_abs_change_7:0.4143 | swh_max_abs_change_5:0.5125,anom_swh_max_abs_change_7:0.4388 | swh_max_abs_change_5:0.3575,anom_swh_max_abs_change_7:0.6564 | swh_max_abs_change_5:0.139,anom_swh_max_abs_change_7:0.6789 | swh_max_abs_change_5:0.4345,anom_swh_max_abs_change_7:0.4449 | swh_max_abs_change_5:0.3892
535,(swh_max_abs_change_3_swan > t1) AND (swh_max_ma_5_swan > t2),and,2,6,0.8095890410958905,0.6516833216367071,0.4950202109436195,0.5562668773501275,0.03637237821192262,0.11894462494090793,0.09064859985804408,0.0830215459171241,swh_max_abs_change_3_swan + swh_max_ma_5_swan,swh_max_abs_change_3_swan,swh_max_ma_5_swan,swh_max_abs_change_3:-0.01 | swh_max_ma_5:2.0326,swh_max_abs_change_3:0.13 | swh_max_ma_5:1.8725,swh_max_abs_change_3:0.0025 | swh_max_ma_5:1.8885,swh_max_abs_change_3:0.01 | swh_max_ma_5:1.8972,swh_max_abs_change_3:0.1125 | swh_max_ma_5:1.9045,swh_max_abs_change_3:0.1075 | swh_max_ma_5:1.879,swh_max_abs_change_3:0.0587 | swh_max_ma_5:1.9124
415,(anom_swh_max_swan > t1) AND (anom_swh_max_trend_5_swan > t2),and,2,6,0.7881278538812785,0.5716099641248333,0.5428216376428784,0.5561729098605624,0.03870250246651525,0.059418453226903235,0.05941582480422015,0.056340981031442965,anom_swh_max_swan + anom_swh_max_trend_5_swan,anom_swh_max_swan,anom_swh_max_trend_5_swan,anom_swh_max:0.3819 | anom_swh_max_trend_5:0.0012,anom_swh_max:0.2055 | anom_swh_max_trend_5:0.0322,anom_swh_max:0.3278 | anom_swh_max_trend_5:0.0012,anom_swh_max:0.2229 | anom_swh_max_trend_5:0.0022,anom_swh_max:0.1242 | anom_swh_max_trend_5:0.065,anom_swh_max:0.1106 | anom_swh_max_trend_5:0.109,anom_swh_max:0.2288 | anom_swh_max_trend_5:0.0351
540,(swh_max_abs_change_3_swan > t1) AND (swh_max_rel_change_7_swan > t2),and,2,6,0.7684931506849315,0.5375664078890665,0.5960437689298065,0.5561258447622798,0.0356778536175663,0.10153928186711915,0.07223686439058798,0.05429791761761372,swh_max_abs_change_3_swan + swh_max_rel_change_7_swan,swh_max_abs_change_3_swan,swh_max_rel_change_7_swan,swh_max_abs_change_3:-0.01 | swh_max_rel_change_7:0.7512,swh_max_abs_change_3:0.13 | swh_max_rel_change_7:1.1382,swh_max_abs_change_3:0.3169 | swh_max_rel_change_7:0.546,swh_max_abs_change_3:0.112 | swh_max_rel_change_7:0.7692,swh_max_abs_change_3:-0.0 | swh_max_rel_change_7:0.6672,swh_max_abs_change_3:0.1075 | swh_max_rel_change_7:7.8964,swh_max_abs_change_3:0.1094 | swh_max_rel_change_7:1.9614
1117,(anom_swh_max_trend_5_swan > t1) OR (swh_max_rel_change_3_swan > t2),or,2,6,0.7356164383561644,0.47561901335223705,0.6745832340267395,0.5560968939298816,0.05011402523360256,0.07251198793135212,0.058090754783428136,0.06370563613351715,anom_swh_max_trend_5_swan + swh_max_rel_change_3_swan,anom_swh_max_trend_5_swan,swh_max_rel_change_3_swan,anom_swh_max_trend_5:0.0837 | swh_max_rel_change_3:14.0402,anom_swh_max_trend_5:0.0675 | swh_max_rel_change_3:7.3078,anom_swh_max_trend_5:0.0653 | swh_max_rel_change_3:23.2031,anom_swh_max_trend_5:0.0844 | swh_max_rel_change_3:13.5829,anom_swh_max_trend_5:0.1697 | swh_max_rel_change_3:6.298,anom_swh_max_trend_5:0.109 | swh_max_rel_change_3:32.1138,anom_swh_max_trend_5:0.0966 | swh_max_rel_change_3:16.091
668,(anom_swh_max_abs_change_14_swan > t1) OR (anom_swh_max_abs_change_7_swan > t2),or,2,6,0.7365296803652969,0.48380383857983733,0.6727731776665543,0.5560333549923392,0.049350993172325636,0.0742996402592031,0.060257659024052404,0.04211596121730222,anom_swh_max_abs_change_14_swan + anom_swh_max_abs_change_7_swan,anom_swh_max_abs_change_14_swan,anom_swh_max_abs_change_7_swan,anom_swh_max_abs_change_14:0.4026 | anom_swh_max_abs_change_7:0.3577,anom_swh_max_abs_change_14:0.4413 | anom_swh_max_abs_change_7:0.0402,anom_swh_max_abs_change_14:0.5429 | anom_swh_max_abs_change_7:0.4143,anom_swh_max_abs_change_14:0.3575 | anom_swh_max_abs_change_7:0.4388,anom_swh_max_abs_change_14:0.5606 | anom_swh_max_abs_change_7:0.4399,anom_swh_max_abs_change_14:0.6788 | anom_swh_max_abs_change_7:0.2642,anom_swh_max_abs_change_14:0.4973 | anom_swh_max_abs_change_7:0.3258
88,(anom_swh_max_abs_change_3_swan > t1) AND (swh_max_abs_change_3_swan > t2),and,2,6,0.7730593607305934,0.5378252901871279,0.5839523384158611,0.5558808843197388,0.03247150081746305,0.09836528787958773,0.052501015934300815,0.06934243089447302,anom_swh_max_abs_change_3_swan + swh_max_abs_change_3_swan,anom_swh_max_abs_change_3_swan,swh_max_abs_change_3_swan,anom_swh_max_abs_change_3:-0.0034 | swh_max_abs_change_3:0.25,anom_swh_max_abs_change_3:0.2146 | swh_max_abs_change_3:0.0025,anom_swh_max_abs_change_3:0.2155 | swh_max_abs_change_3:0.1215,anom_swh_max_abs_change_3:0.1088 | swh_max_abs_change_3:0.4,anom_swh_max_abs_change_3:-0.0018 | swh_max_abs_change_3:0.2475,anom_swh_max_abs_change_3:0.1063 | swh_max_abs_change_3:0.3275,anom_swh_max_abs_change_3:0.1067 | swh_max_abs_change_3:0.2248
1148,(swh_max_abs_change_14_swan > t1) OR (swh_max_ma_3_swan > t2),or,2,6,0.7319634703196347,0.48385460271326663,0.6770099416569658,0.5558618978871203,0.07374252510711932,0.05403819137701374,0.11573861100504784,0.04179256197460539,swh_max_abs_change_14_swan + swh_max_ma_3_swan,swh_max_abs_change_14_swan,swh_max_ma_3_swan,swh_max_abs_change_14:0.41 | swh_max_ma_3:2.2863,swh_max_abs_change_14:0.0237 | swh_max_ma_3:2.3628,swh_max_abs_change_14:0.5525 | swh_max_ma_3:2.0982,swh_max_abs_change_14:0.7165 | swh_max_ma_3:1.8675,swh_max_abs_change_14:0.4815 | swh_max_ma_3:2.3609,swh_max_abs_change_14:0.475 | swh_max_ma_3:2.3561,swh_max_abs_change_14:0.4432 | swh_max_ma_3:2.222
147,(anom_swh_max_abs_change_7_swan > t1) AND (anom_swh_max_swan > t2),and,2,6,0.7739726027397261,0.5391404751661568,0.5773053902634234,0.5555769696630365,0.034392383666941646,0.048285337495070066,0.045910443326833875,0.03484522730190668,anom_swh_max_abs_change_7_swan + anom_swh_max_swan,anom_swh_max_abs_change_7_swan,anom_swh_max_swan,anom_swh_max_abs_change_7:0.0179 | anom_swh_max:0.3356,anom_swh_max_abs_change_7:0.0402 | anom_swh_max:0.3044,anom_swh_max_abs_change_7:0.0224 | anom_swh_max:0.3278,anom_swh_max_abs_change_7:0.0177 | anom_swh_max:0.2229,anom_swh_max_abs_change_7:0.1396 | anom_swh_max:0.2214,anom_swh_max_abs_change_7:0.2642 | anom_swh_max:0.1106,anom_swh_max_abs_change_7:0.0837 | anom_swh_max:0.2538
1269,(swh_max_rel_change_3_swan > t1) OR (swh_max_rel_change_7_swan > t2),or,2,6,0.7292237442922375,0.47070619077014436,0.6888238463528381,0.5554179782969854,0.0500807296397045,0.051057293158238704,0.08137704336665533,0.04467449100327421,swh_max_rel_change_3_swan + swh_max_rel_change_7_swan,swh_max_rel_change_3_swan,swh_max_rel_change_7_swan,swh_max_rel_change_3:44.2386 | swh_max_rel_change_7:8.0844,swh_max_rel_change_3:18.5185 | swh_max_rel_change_7:17.3027,swh_max_rel_change_3:13.8604 | swh_max_rel_change_7:33.1033,swh_max_rel_change_3:6.2008 | swh_max_rel_change_7:33.7456,swh_max_rel_change_3:6.298 | swh_max_rel_change_7:44.2599,swh_max_rel_change_3:32.1138 | swh_max_rel_change_7:44.6565,swh_max_rel_change_3:20.205 | swh_max_rel_change_7:30.1921
1216,(swh_max_ma_14_swan > t1) OR (swh_max_trend_5_swan > t2),or,2,6,0.7159817351598173,0.4558583992052714,0.7227291126225409,0.5553839474964976,0.05262049421328924,0.040376584869788734,0.0912850690131375,0.0370916737615468,swh_max_ma_14_swan + swh_max_trend_5_swan,swh_max_ma_14_swan,swh_max_trend_5_swan,swh_max_ma_14:2.0549 | swh_max_trend_5:0.1152,swh_max_ma_14:2.2057 | swh_max_trend_5:0.0912,swh_max_ma_14:2.2138 | swh_max_trend_5:0.088,swh_max_ma_14:2.2807 | swh_max_trend_5:0.0019,swh_max_ma_14:2.2249 | swh_max_trend_5:0.0343,swh_max_ma_14:2.0844 | swh_max_trend_5:0.143,swh_max_ma_14:2.1774 | swh_max_trend_5:0.0789
417,(anom_swh_max_swan > t1) AND (swh_max_abs_change_14_swan > t2),and,2,6,0.7757990867579908,0.5406507771323151,0.578363730999612,0.5553253884305142,0.020527640906839287,0.05382688424077243,0.06945978301860134,0.0419368755674267,anom_swh_max_swan + swh_max_abs_change_14_swan,anom_swh_max_swan,swh_max_abs_change_14_swan,anom_swh_max:0.1343 | swh_max_abs_change_14:0.17,anom_swh_max:0.3731 | swh_max_abs_change_14:0.0237,anom_swh_max:0.2199 | swh_max_abs_change_14:0.015,anom_swh_max:0.2229 | swh_max_abs_change_14:0.135,anom_swh_max:0.1242 | swh_max_abs_change_14:0.1425,anom_swh_max:0.2148 | swh_max_abs_change_14:0.2797,anom_swh_max:0.2148 | swh_max_abs_change_14:0.1277
153,(anom_swh_max_abs_change_7_swan > t1) AND (swh_max_abs_change_3_swan > t2),and,2,6,0.7908675799086758,0.5913659645285532,0.5292419541961878,0.555180774962665,0.041207357708414535,0.07190792612228726,0.054730291102905726,0.04135936562791393,anom_swh_max_abs_change_7_swan + swh_max_abs_change_3_swan,anom_swh_max_abs_change_7_swan,swh_max_abs_change_3_swan,anom_swh_max_abs_change_7:0.2896 | swh_max_abs_change_3:-0.01,anom_swh_max_abs_change_7:0.0402 | swh_max_abs_change_3:0.13,anom_swh_max_abs_change_7:0.0224 | swh_max_abs_change_3:0.3169,anom_swh_max_abs_change_7:0.0177 | swh_max_abs_change_3:0.112,anom_swh_max_abs_change_7:0.0164 | swh_max_abs_change_3:0.1125,anom_swh_max_abs_change_7:0.4398 | swh_max_abs_change_3:0.1075,anom_swh_max_abs_change_7:0.1377 | swh_max_abs_change_3:0.1281
735,(anom_swh_max_abs_change_5_swan > t1) OR (anom_swh_max_abs_change_7_swan > t2),or,2,6,0.7561643835616438,0.5154425474073299,0.6140389649528154,0.5551555397421168,0.049492324766536006,0.06047152139873414,0.06141033551981043,0.030887342893695446,anom_swh_max_abs_change_5_swan + anom_swh_max_abs_change_7_swan,anom_swh_max_abs_change_5_swan,anom_swh_max_abs_change_7_swan,anom_swh_max_abs_change_5:0.2602 | anom_swh_max_abs_change_7:0.3577,anom_swh_max_abs_change_5:0.3339 | anom_swh_max_abs_change_7:0.3495,anom_swh_max_abs_change_5:0.4912 | anom_swh_max_abs_change_7:0.4143,anom_swh_max_abs_change_5:0.4053 | anom_swh_max_abs_change_7:0.4388,anom_swh_max_abs_change_5:0.129 | anom_swh_max_abs_change_7:0.6564,anom_swh_max_abs_change_5:0.5038 | anom_swh_max_abs_change_7:0.6789,anom_swh_max_abs_change_5:0.3539 | anom_swh_max_abs_change_7:0.4826
1124,(anom_swh_max_trend_5_swan > t1) OR (swh_max_trend_7_swan > t2),or,2,6,0.7452054794520548,0.49723969582416333,0.6432423816248988,0.5550216321986068,0.056569427090223105,0.07301296442907709,0.06758087037781081,0.04566001516219358,anom_swh_max_trend_5_swan + swh_max_trend_7_swan,anom_swh_max_trend_5_swan,swh_max_trend_7_swan,anom_swh_max_trend_5:0.1043 | swh_max_trend_7:0.0332,anom_swh_max_trend_5:0.0675 | swh_max_trend_7:0.0285,anom_swh_max_trend_5:0.103 | swh_max_trend_7:0.0754,anom_swh_max_trend_5:0.1043 | swh_max_trend_7:0.0812,anom_swh_max_trend_5:0.065 | swh_max_trend_7:0.1217,anom_swh_max_trend_5:0.1695 | swh_max_trend_7:0.081,anom_swh_max_trend_5:0.1023 | swh_max_trend_7:0.0702
731,(anom_swh_max_abs_change_3_swan > t1) OR (swh_max_trend_14_swan > t2),or,2,6,0.7388127853881278,0.4831144495605151,0.664875570479449,0.5550028457648738,0.059954876939433244,0.07484631024194771,0.103601003874447,0.07246643941144941,anom_swh_max_abs_change_3_swan + swh_max_trend_14_swan,anom_swh_max_abs_change_3_swan,swh_max_trend_14_swan,anom_swh_max_abs_change_3:0.2161 | swh_max_trend_14:0.0498,anom_swh_max_abs_change_3:0.2146 | swh_max_trend_14:0.0202,anom_swh_max_abs_change_3:0.2155 | swh_max_trend_14:0.0508,anom_swh_max_abs_change_3:0.2847 | swh_max_trend_14:0.0415,anom_swh_max_abs_change_3:0.3914 | swh_max_trend_14:0.0549,anom_swh_max_abs_change_3:0.4932 | swh_max_trend_14:0.055,anom_swh_max_abs_change_3:0.3026 | swh_max_trend_14:0.0454
1253,(swh_max_ma_7_swan > t1) OR (swh_max_rel_change_5_swan > t2),or,2,6,0.7123287671232877,0.4525322452513895,0.7241546062501766,0.5549204988483717,0.053617495317208004,0.03574347696904071,0.047547497541497875,0.02225245247492417,swh_max_ma_7_swan + swh_max_rel_change_5_swan,swh_max_ma_7_swan,swh_max_rel_change_5_swan,swh_max_ma_7:2.1139 | swh_max_rel_change_5:25.5283,swh_max_ma_7:2.0635 | swh_max_rel_change_5:33.0446,swh_max_ma_7:2.3564 | swh_max_rel_change_5:19.6051,swh_max_ma_7:1.9956 | swh_max_rel_change_5:32.6353,swh_max_ma_7:2.3566 | swh_max_rel_change_5:7.8299,swh_max_ma_7:2.2724 | swh_max_rel_change_5:25.9436,swh_max_ma_7:2.1931 | swh_max_rel_change_5:24.0978
572,(swh_max_abs_change_7_swan > t1) AND (swh_max_trend_3_swan > t2),and,2,6,0.7844748858447489,0.560364587518385,0.5554747725140358,0.554715950818507,0.023550314078954575,0.045154148994139255,0.07949229634868385,0.047227047805136625,swh_max_abs_change_7_swan + swh_max_trend_3_swan,swh_max_abs_change_7_swan,swh_max_trend_3_swan,swh_max_abs_change_7:0.1645 | swh_max_trend_3:0.0987,swh_max_abs_change_7:0.151 | swh_max_trend_3:-0.0112,swh_max_abs_change_7:0.265 | swh_max_trend_3:-0.0113,swh_max_abs_change_7:0.0125 | swh_max_trend_3:0.0362,swh_max_abs_change_7:0.0125 | swh_max_trend_3:-0.0137,swh_max_abs_change_7:0.285 | swh_max_trend_3:0.0362,swh_max_abs_change_7:0.1484 | swh_max_trend_3:0.0225
