rule_type,rule_name,folds,f1_mean,f1_std,precision_mean,recall_mean,accuracy_mean,tp_total,fp_total,tn_total,fn_total,n_folds_successful,run,source_file,combination_id,type,description,features,thresholds,f1_score,mean_loss,max_loss,zero_prob,std_loss,min_loss,p99_loss,mean_events,std_events,p99_events,max_events,mean_tp,mean_fp,mean_fn,p99_tp,p99_fp,p99_fn,mean_tp_cost,mean_fp_cost,mean_fn_cost,p99_tp_cost,p99_fp_cost,p99_fn_cost,obs_tp,obs_fp,obs_tn,obs_fn,obs_precision,obs_recall,obs_accuracy,obs_f1,method,rule_features,min_days,n_fishermen,daily_wage,n_simulations,block_length,window_days,trigger_features,trigger_thresholds,n_jobs,obs_mean_yearly_loss,obs_yearly_losses_by_year,rule_description
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_p80_deseasonalized_rolling_mean_5 > t2,6.0,0.4265334698686874,0.1658635788429172,0.7434644132117748,0.3556893043023228,0.7917808219178082,205.0,119.0,1529.0,337.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_mean_deseasonalized_detrended_trend_5_lag_1 > threshold,6.0,0.4261233088276175,0.0524934684814463,0.3306929304570822,0.7264166692929567,0.510958904109589,409.0,938.0,710.0,133.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_mean_deseasonalized_trend_5_lag_1 > threshold,6.0,0.4261233088276175,0.0524934684814463,0.3306929304570822,0.7264166692929567,0.510958904109589,409.0,938.0,710.0,133.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_sd_deseasonalized_detrended_persistence_5 > threshold,6.0,0.4260588065671256,0.0346410427760051,0.3271703644004423,0.6682493092857081,0.5511415525114156,379.0,820.0,828.0,163.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_mean_deseasonalized_trend_5 > t2,6.0,0.4260056071448476,0.1050866231807775,0.6110911584171347,0.3551559162764984,0.7771689497716895,199.0,145.0,1503.0,343.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_mean_deseasonalized_detrended_trend_5 > t2,6.0,0.4260056071448476,0.1050866231807775,0.6110911584171347,0.3551559162764984,0.7771689497716895,199.0,145.0,1503.0,343.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_median_persistence_5 > threshold,6.0,0.4259557606887681,0.0599497075593853,0.3037743245675395,0.7520325121580816,0.4968036529680364,420.0,980.0,668.0,122.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_mean_deseasonalized > t2,6.0,0.4256515962108067,0.1106806872285884,0.7532314986150569,0.3194097593596054,0.7995433789954337,179.0,76.0,1572.0,363.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_sd_deseasonalized_persistence_5 > threshold,6.0,0.4252133535427242,0.0338246507494267,0.3200518379515886,0.6793738612570343,0.5424657534246576,384.0,844.0,804.0,158.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_abs_change_7_lag_1 > threshold,6.0,0.424513775984804,0.0289259730597727,0.3062193650457289,0.7385602021192849,0.5027397260273972,416.0,963.0,685.0,126.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p25_deseasonalized_detrended_persistence_5 > threshold,6.0,0.424458214386477,0.0685204239279154,0.2971632725570859,0.7610154222319395,0.4908675799086757,426.0,999.0,649.0,116.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_max_deseasonalized_detrended_persistence_5 > t2,6.0,0.4243577094032627,0.1586803731213267,0.7747534337991793,0.3364658728376605,0.7968036529680366,194.0,97.0,1551.0,348.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p25_trend_5_lag_1 > threshold,6.0,0.4242730744755865,0.053143094212584,0.3027930823156005,0.770197204018749,0.4817351598173516,430.0,1023.0,625.0,112.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_sd_deseasonalized_trend_5 > threshold,6.0,0.4241716863562126,0.0351490053280542,0.3886742806323524,0.5455417658911889,0.6429223744292237,292.0,532.0,1116.0,250.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_sd_deseasonalized_detrended_trend_5 > threshold,6.0,0.4241716863562126,0.0351490053280542,0.3886742806323524,0.5455417658911889,0.6429223744292237,292.0,532.0,1116.0,250.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p25_deseasonalized_persistence_5 > threshold,6.0,0.4241168555353203,0.068606414150704,0.2943397580729148,0.7789054607793121,0.4780821917808219,436.0,1037.0,611.0,106.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_detrended_persistence_2_lag_1 > threshold,6.0,0.4241112229966961,0.0480791725474841,0.3128321695955505,0.7231189821024898,0.5118721461187214,403.0,930.0,718.0,139.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_sd_persistence_14_lag_5 > threshold,6.0,0.424109768165518,0.0902187424063441,0.2984653947750944,0.8568200617046854,0.41324200913242,465.0,1208.0,440.0,77.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_5 > t2,6.0,0.4237350626133946,0.1579648115599412,0.7545458473770633,0.334176446314363,0.7968036529680366,192.0,95.0,1553.0,350.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_median_deseasonalized_trend_5_lag_1 > threshold,6.0,0.4235900731661304,0.0578886987254898,0.3233650500147387,0.7333491518067891,0.5018264840182648,413.0,962.0,686.0,129.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_median_deseasonalized_detrended_trend_5_lag_1 > threshold,6.0,0.4235900731661304,0.0578886987254898,0.3233650500147387,0.7333491518067891,0.5018264840182648,413.0,962.0,686.0,129.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_max_deseasonalized_detrended_trend_7_lag_1 > threshold,6.0,0.4231416814171465,0.0348836063775718,0.3376920979065572,0.7048445745114608,0.5159817351598174,400.0,918.0,730.0,142.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_max_deseasonalized_trend_7_lag_1 > threshold,6.0,0.4231416814171465,0.0348836063775718,0.3376920979065572,0.7048445745114608,0.5159817351598174,400.0,918.0,730.0,142.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_max_trend_7_lag_1 > threshold,6.0,0.423109034460025,0.0361287357636433,0.3054488310891401,0.7668605295520009,0.4762557077625571,434.0,1039.0,609.0,108.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_sd_persistence_14_lag_7 > threshold,6.0,0.4230909736712796,0.0945527919177697,0.2873016562108753,0.8799572103481083,0.3954337899543378,475.0,1257.0,391.0,67.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_sd_deseasonalized_trend_14 > threshold,6.0,0.4229699476632511,0.0353786990159821,0.3478932379985275,0.6181871967045313,0.5817351598173516,345.0,719.0,929.0,197.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_sd_deseasonalized_detrended_trend_14 > threshold,6.0,0.4229699476632511,0.0353786990159821,0.3478932379985275,0.6181871967045313,0.5817351598173516,345.0,719.0,929.0,197.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_min_deseasonalized_persistence_5 > threshold,6.0,0.4226572660519751,0.0656783347771788,0.2885667837135457,0.8463529661648482,0.4205479452054794,459.0,1186.0,462.0,83.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_mean_persistence_5 > threshold,6.0,0.422650504006328,0.0621093937799722,0.3006443797443882,0.7563732140406721,0.4863013698630136,422.0,1005.0,643.0,120.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_persistence_2_lag_1 > threshold,6.0,0.4224313139512766,0.0512096715815091,0.3094083044090782,0.7358835726211885,0.5,410.0,963.0,685.0,132.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_trend_7_lag_1 > threshold,6.0,0.421833754402858,0.0364161077199811,0.3009073344942615,0.77449671418282,0.4707762557077625,434.0,1051.0,597.0,108.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_max_trend_14 > threshold,6.0,0.4217731799394326,0.0556929752729886,0.3111462801254515,0.6737749013335644,0.5465753424657535,378.0,829.0,819.0,164.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_sd_trend_5 > t2,6.0,0.4216157126626234,0.056786523613608,0.6564235954415684,0.3408003602613421,0.7767123287671233,186.0,133.0,1515.0,356.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p25_deseasonalized_trend_5_lag_1 > threshold,6.0,0.4215758757384166,0.0445178594675697,0.3239981977553074,0.7280616518314105,0.4981735159817352,411.0,968.0,680.0,131.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p25_deseasonalized_detrended_trend_5_lag_1 > threshold,6.0,0.4215758757384166,0.0445178594675697,0.3239981977553074,0.7280616518314105,0.4981735159817352,411.0,968.0,680.0,131.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_sd_deseasonalized_trend_5 > t2,6.0,0.4213617359623661,0.0511269752324757,0.6541123686020863,0.3350108785859529,0.7789954337899543,182.0,124.0,1524.0,360.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_sd_deseasonalized_detrended_trend_5 > t2,6.0,0.4213617359623661,0.0511269752324757,0.6541123686020863,0.3350108785859529,0.7789954337899543,182.0,124.0,1524.0,360.0,6.0,run_g8,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
