date,swh_max_swan,event_dummy_5,event_count_5,event_id,event_duration,is_event_start,prediction,prediction_rolling_sum,prediction_event,predicted_event_id,predicted_event_duration,predicted_coverage,is_prediction_start,TP,FP,TN,FN
2023-02-21,1.5825,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-02-22,1.3425001,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-02-23,1.655,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-02-24,1.6775,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-02-25,1.5525,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-02-26,1.6275,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-02-27,1.5875,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-02-28,2.1399999,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2023-03-01,2.0125,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2023-03-02,1.625,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-03-03,1.4624999,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-03-04,1.6424999,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-03-05,1.6025,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-03-06,1.5225,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-03-07,1.5374999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-03-08,1.3425,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-03-09,1.24,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-03-10,1.7575,1,1,33,5,1,0,0.0,0,0,0,0.0,0,0,0,0,1
2023-03-11,1.7924999,1,0,33,5,0,0,0.0,0,0,0,0.0,0,0,0,0,1
2023-03-12,1.6724999,1,0,33,5,0,0,0.0,0,0,0,0.0,0,0,0,0,1
2023-03-13,1.9825001,1,0,33,5,0,1,1.0,0,0,0,0.0,0,1,0,0,0
2023-03-14,2.1525002,1,0,33,5,0,1,2.0,0,0,0,0.0,0,1,0,0,0
2023-03-15,2.0975,0,0,0,0,1,1,3.0,1,0,0,0.0,0,0,1,0,0
2023-03-16,1.63,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2023-03-17,1.34,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2023-03-18,1.3199999,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-03-19,1.46,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-03-20,1.4975,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-03-21,1.3950001,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-03-22,1.21,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-03-23,1.1175,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-03-24,1.115,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-03-25,1.085,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-03-26,0.9725,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-03-27,1.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-03-28,1.9575,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2023-03-29,1.97,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2023-03-30,2.0124998,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2023-03-31,1.7525,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2023-04-01,1.73,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2023-04-02,1.5425,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-04-03,1.25,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-04-04,0.99,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-04-05,1.235,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-04-06,1.905,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2023-04-07,1.875,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-04-08,1.7450001,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-04-09,1.615,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-04-10,1.635,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-04-11,1.46,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-04-12,1.275,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-04-13,1.3675001,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-04-14,1.3675,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-04-15,1.3225,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-04-16,1.4775001,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-04-17,1.66,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-04-18,1.8875,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-04-19,2.0525,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2023-04-20,1.9949999,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2023-04-21,1.6725,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-04-22,1.495,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-04-23,1.7574999,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-04-24,1.9850001,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2023-04-25,1.9875001,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2023-04-26,1.5849999,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-04-27,1.385,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-04-28,1.3274999,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-04-29,1.2750001,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-04-30,2.01,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2023-05-01,2.225,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2023-05-02,2.9074998,0,0,0,0,0,1,3.0,1,51,5,0.0,1,0,1,0,0
2023-05-03,2.7675,0,0,0,0,0,1,4.0,1,51,5,0.0,0,0,1,0,0
2023-05-04,2.1074998,0,0,0,0,0,1,5.0,1,51,5,0.0,0,0,1,0,0
2023-05-05,1.9375,0,0,0,0,0,1,5.0,1,51,5,0.0,0,0,1,0,0
2023-05-06,1.97,0,0,0,0,0,1,5.0,1,51,5,0.0,0,0,1,0,0
2023-05-07,1.675,0,0,0,0,0,0,4.0,0,0,0,0.0,1,0,0,1,0
2023-05-08,1.79,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2023-05-09,2.18,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2023-05-10,2.145,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2023-05-11,1.8725001,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-05-12,1.855,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-05-13,1.705,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-05-14,1.9025,1,1,34,14,1,1,2.0,0,0,0,0.0,0,1,0,0,0
2023-05-15,1.915,1,0,34,14,0,1,2.0,0,0,0,0.0,0,1,0,0,0
2023-05-16,1.9325,1,0,34,14,0,1,3.0,1,0,0,0.0,0,1,0,0,0
2023-05-17,1.59,1,0,34,14,0,0,3.0,0,0,0,0.0,0,0,0,0,1
2023-05-18,3.0249999,1,0,34,14,0,1,4.0,1,52,12,0.7142857142857143,1,1,0,0,0
2023-05-19,3.0299997,1,0,34,14,0,1,4.0,1,52,12,0.7142857142857143,0,1,0,0,0
2023-05-20,2.6625001,1,0,34,14,0,1,4.0,1,52,12,0.7142857142857143,0,1,0,0,0
2023-05-21,2.8474998,1,0,34,14,0,1,4.0,1,52,12,0.7142857142857143,0,1,0,0,0
2023-05-22,2.8174999,1,0,34,14,0,1,5.0,1,52,12,0.7142857142857143,0,1,0,0,0
2023-05-23,2.0149999,1,0,34,14,0,1,5.0,1,52,12,0.7142857142857143,0,1,0,0,0
2023-05-24,2.155,1,0,34,14,0,1,5.0,1,52,12,0.7142857142857143,0,1,0,0,0
2023-05-25,3.3674998,1,0,34,14,0,1,5.0,1,52,12,0.7142857142857143,0,1,0,0,0
2023-05-26,4.0575,1,0,34,14,0,1,5.0,1,52,12,0.7142857142857143,0,1,0,0,0
2023-05-27,3.435,1,0,34,14,0,1,5.0,1,52,12,0.7142857142857143,0,1,0,0,0
2023-05-28,2.6325,0,0,0,0,1,1,5.0,1,52,12,0.7142857142857143,0,0,1,0,0
2023-05-29,2.155,0,0,0,0,0,1,5.0,1,52,12,0.7142857142857143,0,0,1,0,0
2023-05-30,1.8225,0,0,0,0,0,0,4.0,0,0,0,0.0,1,0,0,1,0
2023-05-31,1.41,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2023-06-01,2.3,1,1,35,5,1,1,3.0,1,53,9,1.0,1,1,0,0,0
2023-06-02,2.2575002,1,0,35,5,0,1,3.0,1,53,9,1.0,0,1,0,0,0
2023-06-03,1.9750001,1,0,35,5,0,1,3.0,1,53,9,1.0,0,1,0,0,0
2023-06-04,3.35,1,0,35,5,0,1,4.0,1,53,9,1.0,0,1,0,0,0
2023-06-05,3.2375002,1,0,35,5,0,1,5.0,1,53,9,1.0,0,1,0,0,0
2023-06-06,2.53,0,0,0,0,1,1,5.0,1,53,9,1.0,0,0,1,0,0
2023-06-07,1.9925001,0,0,0,0,0,1,5.0,1,53,9,1.0,0,0,1,0,0
2023-06-08,2.575,0,0,0,0,0,1,5.0,1,53,9,1.0,0,0,1,0,0
2023-06-09,2.5275002,0,0,0,0,0,1,5.0,1,53,9,1.0,0,0,1,0,0
2023-06-10,1.5749999,0,0,0,0,0,0,4.0,0,0,0,0.0,1,0,0,1,0
2023-06-11,1.8774999,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2023-06-12,2.4725,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2023-06-13,2.675,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2023-06-14,2.6475,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2023-06-15,2.245,0,0,0,0,0,1,4.0,1,0,0,0.0,0,0,1,0,0
2023-06-16,1.865,0,0,0,0,0,0,4.0,0,0,0,0.0,0,0,0,1,0
2023-06-17,1.7125001,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2023-06-18,1.89,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-06-19,1.9775,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2023-06-20,1.8925,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-06-21,1.8750001,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-06-22,1.59,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-06-23,1.56,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-06-24,1.345,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-06-25,1.2075,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-06-26,1.6999999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-06-27,1.8824999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-06-28,1.9625001,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2023-06-29,1.8625,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-06-30,1.685,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-07-01,2.0749998,1,1,36,6,1,1,2.0,0,0,0,0.0,0,1,0,0,0
2023-07-02,2.0774999,1,0,36,6,0,1,3.0,1,54,8,0.8333333333333334,1,1,0,0,0
2023-07-03,1.9725001,1,0,36,6,0,1,3.0,1,54,8,0.8333333333333334,0,1,0,0,0
2023-07-04,2.5575,1,0,36,6,0,1,4.0,1,54,8,0.8333333333333334,0,1,0,0,0
2023-07-05,2.7275,1,0,36,6,0,1,5.0,1,54,8,0.8333333333333334,0,1,0,0,0
2023-07-06,2.615,1,0,36,6,0,1,5.0,1,54,8,0.8333333333333334,0,1,0,0,0
2023-07-07,2.16,0,0,0,0,1,1,5.0,1,54,8,0.8333333333333334,0,0,1,0,0
2023-07-08,2.0475001,0,0,0,0,0,1,5.0,1,54,8,0.8333333333333334,0,0,1,0,0
2023-07-09,1.9250001,0,0,0,0,0,1,5.0,1,54,8,0.8333333333333334,0,0,1,0,0
2023-07-10,1.485,0,0,0,0,0,0,4.0,0,0,0,0.0,1,0,0,1,0
2023-07-11,1.4050001,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2023-07-12,1.7,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-07-13,1.9075,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2023-07-14,1.84,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-07-15,1.5124999,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-07-16,1.4675,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-07-17,1.5274999,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-07-18,1.5049999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-07-19,1.5975001,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-07-20,1.54,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-07-21,1.115,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-07-22,1.7624999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-07-23,1.7574999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-07-24,2.0275,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2023-07-25,2.3,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2023-07-26,1.8475,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-07-27,1.61,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-07-28,2.1,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2023-07-29,1.875,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-07-30,1.4675,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-07-31,1.68,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-08-01,1.675,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-08-02,1.4875,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-08-03,2.09,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2023-08-04,1.8974999,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-08-05,2.1225,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2023-08-06,2.06,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2023-08-07,1.7825,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2023-08-08,1.6574999,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-08-09,1.5449998,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-08-10,1.29,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-08-11,1.3800001,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-08-12,2.0849998,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2023-08-13,2.0749998,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2023-08-14,1.87,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-08-15,1.49,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-08-16,1.515,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-08-17,1.435,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-08-18,1.5799999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-08-19,1.645,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-08-20,1.8824999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-08-21,1.7574999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-08-22,1.9875,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2023-08-23,1.7625,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-08-24,1.8625,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-08-25,1.8525,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-08-26,1.6525,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-08-27,1.6325,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-08-28,1.6324999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-08-29,2.0375,1,1,37,5,1,1,1.0,0,0,0,0.0,0,1,0,0,0
2023-08-30,2.4825,1,0,37,5,0,1,2.0,0,0,0,0.0,0,1,0,0,0
2023-08-31,2.5525,1,0,37,5,0,1,3.0,1,55,7,0.6,1,1,0,0,0
2023-09-01,3.16,1,0,37,5,0,1,4.0,1,55,7,0.6,0,1,0,0,0
2023-09-02,3.1074998,1,0,37,5,0,1,5.0,1,55,7,0.6,0,1,0,0,0
2023-09-03,2.4950001,0,0,0,0,1,1,5.0,1,55,7,0.6,0,0,1,0,0
2023-09-04,2.135,0,0,0,0,0,1,5.0,1,55,7,0.6,0,0,1,0,0
2023-09-05,2.3975,0,0,0,0,0,1,5.0,1,55,7,0.6,0,0,1,0,0
2023-09-06,2.0525,0,0,0,0,0,1,5.0,1,55,7,0.6,0,0,1,0,0
2023-09-07,1.585,0,0,0,0,0,0,4.0,0,0,0,0.0,1,0,0,1,0
2023-09-08,1.605,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2023-09-09,1.845,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-09-10,1.8225,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-09-11,2.2450001,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2023-09-12,2.9,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2023-09-13,3.0,0,0,0,0,0,1,3.0,1,56,5,0.0,1,0,1,0,0
2023-09-14,2.8625,0,0,0,0,0,1,4.0,1,56,5,0.0,0,0,1,0,0
2023-09-15,2.3049998,0,0,0,0,0,1,5.0,1,56,5,0.0,0,0,1,0,0
2023-09-16,1.9725001,0,0,0,0,0,1,5.0,1,56,5,0.0,0,0,1,0,0
2023-09-17,1.915,0,0,0,0,0,1,5.0,1,56,5,0.0,0,0,1,0,0
2023-09-18,1.4775,0,0,0,0,0,0,4.0,0,0,0,0.0,1,0,0,1,0
2023-09-19,1.6775,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2023-09-20,1.5875,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-09-21,1.3850001,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-09-22,1.68,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-09-23,1.7275,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-09-24,1.6875,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-09-25,1.6600001,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-09-26,1.9250001,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2023-09-27,2.2375,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2023-09-28,2.4050002,0,0,0,0,0,1,3.0,1,57,9,0.0,1,0,1,0,0
2023-09-29,2.0425,0,0,0,0,0,1,4.0,1,57,9,0.0,0,0,1,0,0
2023-09-30,2.0075,0,0,0,0,0,1,5.0,1,57,9,0.0,0,0,1,0,0
2023-10-01,2.105,0,0,0,0,0,1,5.0,1,57,9,0.0,0,0,1,0,0
2023-10-02,1.965,0,0,0,0,0,1,5.0,1,57,9,0.0,0,0,1,0,0
2023-10-03,2.17,0,0,0,0,0,1,5.0,1,57,9,0.0,0,0,1,0,0
2023-10-04,2.565,0,0,0,0,0,1,5.0,1,57,9,0.0,0,0,1,0,0
2023-10-05,2.445,0,0,0,0,0,1,5.0,1,57,9,0.0,0,0,1,0,0
2023-10-06,2.1275,0,0,0,0,0,1,5.0,1,57,9,0.0,0,0,1,0,0
2023-10-07,1.7925,0,0,0,0,0,0,4.0,0,0,0,0.0,1,0,0,1,0
2023-10-08,1.8725001,1,1,38,5,1,0,3.0,0,0,0,0.0,0,0,0,0,1
2023-10-09,2.6650002,1,0,38,5,0,1,3.0,1,58,7,0.8,1,1,0,0,0
2023-10-10,2.725,1,0,38,5,0,1,3.0,1,58,7,0.8,0,1,0,0,0
2023-10-11,3.3799999,1,0,38,5,0,1,3.0,1,58,7,0.8,0,1,0,0,0
2023-10-12,2.7825,1,0,38,5,0,1,4.0,1,58,7,0.8,0,1,0,0,0
2023-10-13,2.465,0,0,0,0,1,1,5.0,1,58,7,0.8,0,0,1,0,0
2023-10-14,2.385,0,0,0,0,0,1,5.0,1,58,7,0.8,0,0,1,0,0
2023-10-15,1.9350001,0,0,0,0,0,1,5.0,1,58,7,0.8,0,0,1,0,0
2023-10-16,1.6025,0,0,0,0,0,0,4.0,0,0,0,0.0,1,0,0,1,0
2023-10-17,1.3225,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2023-10-18,1.4975001,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-10-19,1.525,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-10-20,1.5925,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-10-21,1.615,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-10-22,1.9925001,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2023-10-23,1.9449999,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2023-10-24,1.99,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2023-10-25,1.9599999,0,0,0,0,0,1,4.0,1,0,0,0.0,0,0,1,0,0
2023-10-26,1.8125,0,0,0,0,0,0,4.0,0,0,0,0.0,0,0,0,1,0
2023-10-27,1.85,1,1,39,6,1,0,3.0,0,0,0,0.0,0,0,0,0,1
2023-10-28,1.9,1,0,39,6,0,0,2.0,0,0,0,0.0,0,0,0,0,1
2023-10-29,2.12,1,0,39,6,0,1,2.0,0,0,0,0.0,0,1,0,0,0
2023-10-30,2.3275,1,0,39,6,0,1,2.0,0,0,0,0.0,0,1,0,0,0
2023-10-31,2.895,1,0,39,6,0,1,3.0,1,0,0,0.0,0,1,0,0,0
2023-11-01,2.6,1,0,39,6,0,1,4.0,1,0,0,0.0,0,1,0,0,0
2023-11-02,2.1274998,0,0,0,0,1,1,5.0,1,0,0,0.0,0,0,1,0,0
2023-11-03,1.9024999,0,0,0,0,0,1,5.0,1,0,0,0.0,0,0,1,0,0
2023-11-04,1.5775,0,0,0,0,0,0,4.0,0,0,0,0.0,0,0,0,1,0
2023-11-05,1.4525001,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2023-11-06,1.7874999,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-11-07,1.3525001,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-11-08,1.3275,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-11-09,2.0,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2023-11-10,2.235,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2023-11-11,2.1625001,0,0,0,0,0,1,3.0,1,59,11,0.0,1,0,1,0,0
2023-11-12,2.1325002,0,0,0,0,0,1,4.0,1,59,11,0.0,0,0,1,0,0
2023-11-13,2.3000002,0,0,0,0,0,1,5.0,1,59,11,0.0,0,0,1,0,0
2023-11-14,2.665,0,0,0,0,0,1,5.0,1,59,11,0.0,0,0,1,0,0
2023-11-15,2.6174998,0,0,0,0,0,1,5.0,1,59,11,0.0,0,0,1,0,0
2023-11-16,2.1575,0,0,0,0,0,1,5.0,1,59,11,0.0,0,0,1,0,0
2023-11-17,2.2075,0,0,0,0,0,1,5.0,1,59,11,0.0,0,0,1,0,0
2023-11-18,2.21,0,0,0,0,0,1,5.0,1,59,11,0.0,0,0,1,0,0
2023-11-19,1.9775,0,0,0,0,0,1,5.0,1,59,11,0.0,0,0,1,0,0
2023-11-20,2.745,0,0,0,0,0,1,5.0,1,59,11,0.0,0,0,1,0,0
2023-11-21,2.6,0,0,0,0,0,1,5.0,1,59,11,0.0,0,0,1,0,0
2023-11-22,1.7625,0,0,0,0,0,0,4.0,0,0,0,0.0,1,0,0,1,0
2023-11-23,1.9525001,0,0,0,0,0,1,4.0,1,0,0,0.0,0,0,1,0,0
2023-11-24,1.8625001,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2023-11-25,1.775,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-11-26,1.6525,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-11-27,1.41,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-11-28,1.2850001,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-11-29,1.3924999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-11-30,1.365,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-12-01,1.6625,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-12-02,2.425,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2023-12-03,2.2275,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2023-12-04,1.9975001,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
